id,author_nickname,author_uniqueId,stats_collectCount,stats_commentCount,stats_diggCount,stats_shareCount,stats_playCount,video_duration,isAd
6970005660691942661,Sarah Lindner,thehouseofsequins,165,6,2425,38,25200,17,
6969678757040852229,Sarah Lindner,thehouseofsequins,150,6,2202,41,22800,21,
6969413743465827590,Sarah Lindner,thehouseofsequins,94,8,1958,28,25600,12,
6968851528081755397,Sarah Lindner,thehouseofsequins,148,13,2773,62,27200,24,
6967741777096887558,Sarah Lindner,thehouseofsequins,90,8,1795,78,26500,10,
6967408224806948102,Sarah Lindner,thehouseofsequins,421,18,4364,636,63100,12,
6967095393280625926,Sarah Lindner,thehouseofsequins,1463,61,20000,757,203200,17,
7084321701743349034,Sarah Lindner,thehouseofsequins,491,23,5339,109,130600,16,
7083855279896628526,Sarah Lindner,thehouseofsequins,61,6,1065,16,27200,12,
7083175208894483755,Sarah Lindner,thehouseofsequins,164,6,1528,62,28800,16,
7082743361769262382,Sarah Lindner,thehouseofsequins,126,6,1660,33,30600,9,
7082364807684443438,Sarah Lindner,thehouseofsequins,66,7,1200,32,22500,15,
7081248935293013291,Sarah Lindner,thehouseofsequins,127,10,607,21,21600,12,
7080641258124889387,Sarah Lindner,thehouseofsequins,32,0,413,3,11000,14,
7080170776510434602,Sarah Lindner,thehouseofsequins,92,17,586,16,11600,19,
7079791522249755950,Sarah Lindner,thehouseofsequins,209,4,1224,26,38000,13,
7079471074299120938,Sarah Lindner,thehouseofsequins,110,4,1762,32,34400,20,
7079044073511718187,Sarah Lindner,thehouseofsequins,5649,643,113600,2964,863900,14,
7078681210020433194,Sarah Lindner,thehouseofsequins,160,18,1619,96,26600,14,
7077956705480363306,Sarah Lindner,thehouseofsequins,389,21,3992,114,44800,29,
7077566747318062382,Sarah Lindner,thehouseofsequins,117,8,1370,35,18700,20,
7077180952438557998,Sarah Lindner,thehouseofsequins,146,3,1574,49,50400,12,
7076861681057680686,Sarah Lindner,thehouseofsequins,166,7,1524,114,48300,13,
7076448501323894058,Sarah Lindner,thehouseofsequins,107,4,856,18,18700,10,
7076122414295321902,Sarah Lindner,thehouseofsequins,176,19,2686,46,44900,16,
7073928943480376618,Sarah Lindner,thehouseofsequins,72,2,1482,14,21600,16,
7073541372002798890,Sarah Lindner,thehouseofsequins,266,15,2570,104,41000,15,
7073164694525070635,Sarah Lindner,thehouseofsequins,56,6,767,37,16400,10,
7072442584072834346,Sarah Lindner,thehouseofsequins,73,9,701,35,17800,19,
7072034144233999658,Sarah Lindner,thehouseofsequins,34,4,558,8,12500,19,
7071719801110007083,Sarah Lindner,thehouseofsequins,48,5,705,15,20600,11,
7071338435625356590,Sarah Lindner,thehouseofsequins,97,1,1063,27,15200,13,
7070915547390627118,Sarah Lindner,thehouseofsequins,82,4,738,25,15600,18,
7070538119828802862,Sarah Lindner,thehouseofsequins,146,24,2735,177,156500,13,
7070249158313282862,Sarah Lindner,thehouseofsequins,114,0,1303,60,24400,11,
7069784824814554414,Sarah Lindner,thehouseofsequins,118,18,770,102,31500,13,
7069422559434951978,Sarah Lindner,thehouseofsequins,116,11,1472,26,34300,25,
7069139475477155115,Sarah Lindner,thehouseofsequins,3938,744,56900,7077,2200000,19,
7068719769465212202,Sarah Lindner,thehouseofsequins,9,2,169,5,12200,17,
7268426690861223210,Sarah Lindner,thehouseofsequins,156,3,719,41,15000,21,
7267918292302679339,Sarah Lindner,thehouseofsequins,120,2,313,19,7668,26,
7267545560310156587,Sarah Lindner,thehouseofsequins,123,8,451,78,17800,24,
7267300545054903594,Sarah Lindner,thehouseofsequins,121,5,319,17,7706,28,
7266820629465206062,Sarah Lindner,thehouseofsequins,57,1,181,4,7544,10,
7266151161290394926,Sarah Lindner,thehouseofsequins,73,2,182,17,5925,22,
7265788444574584106,Sarah Lindner,thehouseofsequins,104,0,219,26,8412,21,
7265429313929989418,Sarah Lindner,thehouseofsequins,32,0,87,9,4253,10,
7265322503256493355,Sarah Lindner,thehouseofsequins,43,2,160,11,8148,19,
7265036575728258350,Sarah Lindner,thehouseofsequins,72,2,170,17,5813,11,
7264658993476488494,Sarah Lindner,thehouseofsequins,59,0,178,21,5771,11,
7264213310533340458,Sarah Lindner,thehouseofsequins,118,3,356,68,18000,13,
7263826765339004203,Sarah Lindner,thehouseofsequins,136,2,507,31,12600,25,
7263546292465388843,Sarah Lindner,thehouseofsequins,58,0,126,7,4682,10,
7263190353379986734,Sarah Lindner,thehouseofsequins,53,1,233,16,8234,7,
7262826508320787754,Sarah Lindner,thehouseofsequins,35,1,195,8,5961,30,
7262072243931368747,Sarah Lindner,thehouseofsequins,39,1,149,8,5836,21,
7261735576028581166,Sarah Lindner,thehouseofsequins,59,2,135,9,4027,20,
7261194661933485354,Sarah Lindner,thehouseofsequins,3138,67,8525,3493,278900,13,
7260961148764228906,Sarah Lindner,thehouseofsequins,89,5,425,273,22200,12,
7260607392323259691,Sarah Lindner,thehouseofsequins,68,0,156,14,4532,11,
7260204470338866474,Sarah Lindner,thehouseofsequins,6105,197,32700,5728,672400,23,
7259467718099799339,Sarah Lindner,thehouseofsequins,76,0,285,23,9990,12,
7258993017606917418,Sarah Lindner,thehouseofsequins,61,3,493,4,16900,18,
7258618802957454634,Sarah Lindner,thehouseofsequins,88,3,210,18,6815,12,
7258331245057281323,Sarah Lindner,thehouseofsequins,2945,33,9955,856,259500,14,
7257981619917638954,Sarah Lindner,thehouseofsequins,137,2,429,23,11500,28,
7257613957945625902,Sarah Lindner,thehouseofsequins,33,0,150,17,4826,14,
7257254468428008750,Sarah Lindner,thehouseofsequins,41,2,124,8,3955,15,
7358926867480562975,Sarah Lindner,thehouseofsequins,16000,224,43100,20800,880500,14,
7358562303433772318,Sarah Lindner,thehouseofsequins,739,9,2076,340,55700,14,
7358201097124777262,Sarah Lindner,thehouseofsequins,743,12,1681,190,43200,14,
7357717845519633706,Sarah Lindner,thehouseofsequins,335,14,1035,280,72100,15,
7357050368066473259,Sarah Lindner,thehouseofsequins,410,8,1487,184,32400,25,
7356661132880301354,Sarah Lindner,thehouseofsequins,412,7,1073,117,20900,26,
7356349014406614314,Sarah Lindner,thehouseofsequins,598,8,1933,261,63300,17,
7355957569103645998,Sarah Lindner,thehouseofsequins,347,8,1162,75,31600,19,
7355147779204844842,Sarah Lindner,thehouseofsequins,1115,27,3247,1134,114500,11,
7354751444161023278,Sarah Lindner,thehouseofsequins,1090,29,2669,886,76300,20,
7354102812600683822,Sarah Lindner,thehouseofsequins,1057,11,3567,819,96700,14,
7353744171468950827,Sarah Lindner,thehouseofsequins,7003,87,21400,5305,401800,19,
7353384568398826795,Sarah Lindner,thehouseofsequins,3577,47,7729,1290,419100,18,
7353009387247537450,Sarah Lindner,thehouseofsequins,497,9,1668,319,43500,16,
7352589531205438763,Sarah Lindner,thehouseofsequins,254,7,747,127,18900,15,
7352250623720459563,Sarah Lindner,thehouseofsequins,8835,274,36100,32600,2500000,13,
7351902842581568811,Sarah Lindner,thehouseofsequins,747,16,2016,255,64900,16,
7351542072039558443,Sarah Lindner,thehouseofsequins,610,7,1229,257,33600,17,
7351150468363586859,Sarah Lindner,thehouseofsequins,1228,9,2916,376,100900,18,
7350792989486091562,Sarah Lindner,thehouseofsequins,66900,1537,198400,76200,3900000,19,
7349997800874102062,Sarah Lindner,thehouseofsequins,1837,14,4311,405,214400,23,
7348898240340954414,Sarah Lindner,thehouseofsequins,693,4,1221,217,20900,63,
7348542736762539307,Sarah Lindner,thehouseofsequins,380,1,884,156,31600,15,
7348181429076905258,Sarah Lindner,thehouseofsequins,1903,16,3930,748,107900,15,
7347819332258237738,Sarah Lindner,thehouseofsequins,733,16,2122,149,42200,27,
7347070111569792298,Sarah Lindner,thehouseofsequins,10000,93,23200,7254,1000000,12,
7346714505012989230,Sarah Lindner,thehouseofsequins,491,17,1461,124,39400,18,
7346308632650222891,Sarah Lindner,thehouseofsequins,1127,12,3147,221,138600,12,
7345931198335552810,Sarah Lindner,thehouseofsequins,60,1,320,20,19700,31,
7345583633610067242,Sarah Lindner,thehouseofsequins,670,10,1274,124,60700,11,
7345209125128899886,Sarah Lindner,thehouseofsequins,701,6,1517,174,37800,16,
7344800397007146282,Sarah Lindner,thehouseofsequins,2078,24,3611,562,127400,15,
7343729867084549419,Sarah Lindner,thehouseofsequins,240,4,922,36,37100,15,
7343379838348135723,Sarah Lindner,thehouseofsequins,260,3,972,293,46700,17,
7342993228913855786,Sarah Lindner,thehouseofsequins,729,12,1745,219,31800,89,
7342633880014425386,Sarah Lindner,thehouseofsequins,177,3,679,16,21300,63,
7342632154381192491,Sarah Lindner,thehouseofsequins,16000,120,39100,4056,1200000,14,
7342239527714540843,Sarah Lindner,thehouseofsequins,243,2,796,146,59800,16,
7341815478026849578,Sarah Lindner,thehouseofsequins,337,5,878,174,27500,15,
7341418830754827563,Sarah Lindner,thehouseofsequins,328,1,940,58,17500,69,
7341414876725906734,Sarah Lindner,thehouseofsequins,382,4,783,79,26900,14,
7340790043079888170,Sarah Lindner,thehouseofsequins,744,13,1980,152,70000,14,
7340404637817638186,Sarah Lindner,thehouseofsequins,489,4,1256,80,27100,69,
7340401206881176874,Sarah Lindner,thehouseofsequins,29800,194,63200,11400,1100000,15,
7339560390340201770,Sarah Lindner,thehouseofsequins,236,3,450,76,27300,23,
7339221785314970923,Sarah Lindner,thehouseofsequins,313,2,589,90,16800,70,
7338943688497728810,Sarah Lindner,thehouseofsequins,193,8,572,19,22800,12,
7338548282542525742,Sarah Lindner,thehouseofsequins,727,19,2290,151,121600,20,
7338133466522996010,Sarah Lindner,thehouseofsequins,678,1,1233,72,58400,30,
7337804868008037675,Sarah Lindner,thehouseofsequins,162,10,616,58,18300,18,
7337392582634409262,Sarah Lindner,thehouseofsequins,6781,40,12900,2366,319500,16,
7336590977735363886,Sarah Lindner,thehouseofsequins,46300,423,116500,5965,2900000,42,
7336325126033657131,Sarah Lindner,thehouseofsequins,646,12,1824,155,44400,14,
7335949578987932971,Sarah Lindner,thehouseofsequins,645,4,1545,110,28400,40,
7335593224511278378,Sarah Lindner,thehouseofsequins,641,4,2105,107,49900,15,
7185919622280023342,Sarah Lindner,thehouseofsequins,1134,102,9772,865,343200,16,
7185555215494417706,Sarah Lindner,thehouseofsequins,6305,375,53600,8147,2600000,15,
7185208250617367851,Sarah Lindner,thehouseofsequins,73,1,247,6,7288,15,
7184808928071388459,Sarah Lindner,thehouseofsequins,127,8,688,33,24700,12,
7184443076222700846,Sarah Lindner,thehouseofsequins,126,2,392,19,9957,14,
7184103275107519790,Sarah Lindner,thehouseofsequins,74,1,444,12,18500,12,
7183690508294720811,Sarah Lindner,thehouseofsequins,600,7,2229,117,35600,18,
7183348190664740142,Sarah Lindner,thehouseofsequins,274,1,1526,37,43900,16,
7182992138739748142,Sarah Lindner,thehouseofsequins,68,0,277,18,10900,23,
7182607177859878187,Sarah Lindner,thehouseofsequins,20300,192,104600,3736,1600000,19,
7181854079683988782,Sarah Lindner,thehouseofsequins,99,6,638,20,14100,14,
7181102405365271851,Sarah Lindner,thehouseofsequins,85,0,677,37,27900,20,
7180742247057558827,Sarah Lindner,thehouseofsequins,154,8,811,110,23600,15,
7180096203068296494,Sarah Lindner,thehouseofsequins,204,4,438,40,8033,18,
7178467152465349931,Sarah Lindner,thehouseofsequins,167,1,569,19,11200,16,
7178189833255341354,Sarah Lindner,thehouseofsequins,95,0,292,12,7804,24,
7177752810744843562,Sarah Lindner,thehouseofsequins,221,6,2381,62,40500,18,
7177458732748557614,Sarah Lindner,thehouseofsequins,8749,91,65900,5612,1300000,16,
7176284860850425134,Sarah Lindner,thehouseofsequins,295,1,918,39,101800,20,
7176268497675193643,Sarah Lindner,thehouseofsequins,388,25,1198,120,36700,22,
7176014460866497838,Sarah Lindner,thehouseofsequins,56,0,221,8,8941,14,
7175598088432700714,Sarah Lindner,thehouseofsequins,56,1,246,29,11900,12,
7175117061578919210,Sarah Lindner,thehouseofsequins,58,1,340,23,20300,9,
7174526874201181482,Sarah Lindner,thehouseofsequins,107,2,402,14,12300,12,
7174123891747540267,Sarah Lindner,thehouseofsequins,9940,29,26100,1250,799300,15,
7173685307450166570,Sarah Lindner,thehouseofsequins,83,0,330,9,7694,9,
7172957540341402923,Sarah Lindner,thehouseofsequins,124,3,609,26,16000,14,
7172564327411731758,Sarah Lindner,thehouseofsequins,86,2,521,20,13600,19,
7172195020819205419,Sarah Lindner,thehouseofsequins,66,1,228,15,11700,17,
7171858496462294314,Sarah Lindner,thehouseofsequins,817,7,2387,223,41100,15,
7171480312034151726,Sarah Lindner,thehouseofsequins,82,0,395,19,10500,15,
7112032393371897134,Sarah Lindner,thehouseofsequins,737,37,6786,294,75200,15,
7111678423432465707,Sarah Lindner,thehouseofsequins,77,4,444,15,12100,13,
7111330501520198958,Sarah Lindner,thehouseofsequins,67,2,414,9,13400,9,
7110935787738336558,Sarah Lindner,thehouseofsequins,1113,74,10800,804,384700,15,
7110575781465591082,Sarah Lindner,thehouseofsequins,907,44,8069,1010,142600,16,
7110181599135763754,Sarah Lindner,thehouseofsequins,87,5,789,86,17900,12,
7109817232896642350,Sarah Lindner,thehouseofsequins,219,6,2045,82,35300,13,
7109472567261433131,Sarah Lindner,thehouseofsequins,87,3,525,37,13700,15,
7109069339374177582,Sarah Lindner,thehouseofsequins,2503,23,5202,253,240900,20,
7108323681708903726,Sarah Lindner,thehouseofsequins,481,18,4452,106,110800,11,
7107989863600770347,Sarah Lindner,thehouseofsequins,27,0,167,7,7471,13,
7107693344087854382,Sarah Lindner,thehouseofsequins,67,1,274,10,6609,25,
7107355836565015854,Sarah Lindner,thehouseofsequins,63,5,579,32,14800,19,
7106874116451454250,Sarah Lindner,thehouseofsequins,21,3,310,3,7765,23,
7106105752569400618,Sarah Lindner,thehouseofsequins,472,23,4192,455,119700,15,
7105785211689962795,Sarah Lindner,thehouseofsequins,100,2,1099,17,31600,9,
7105024138946923819,Sarah Lindner,thehouseofsequins,51,0,379,13,11300,12,
7103877287753289006,Sarah Lindner,thehouseofsequins,35,1,362,7,13500,13,
7103480019661442346,Sarah Lindner,thehouseofsequins,81,3,363,15,8264,22,
7103138543391771947,Sarah Lindner,thehouseofsequins,64,0,577,7,14900,12,
7102785954049658158,Sarah Lindner,thehouseofsequins,17,0,225,6,9991,13,
7102028939392044334,Sarah Lindner,thehouseofsequins,280,11,2138,41,44900,15,
7101697939734547755,Sarah Lindner,thehouseofsequins,42000,159,220400,2758,5000000,18,
7101411745708723499,Sarah Lindner,thehouseofsequins,69,5,345,8,10800,14,
7100950848599280942,Sarah Lindner,thehouseofsequins,76,4,286,7,9107,12,
7100665417886338350,Sarah Lindner,thehouseofsequins,91,3,477,7,20500,17,
7100187891891981610,Sarah Lindner,thehouseofsequins,335,23,2505,117,52200,13,
7100019015514508590,Sarah Lindner,thehouseofsequins,135,21,1267,24,28800,13,
7099596312068263210,Sarah Lindner,thehouseofsequins,83,6,849,11,19000,15,
7099088493602802986,Sarah Lindner,thehouseofsequins,80,5,868,23,19200,10,
7098304948659653930,Sarah Lindner,thehouseofsequins,70,1,1063,4,20000,16,
7218562317066423598,Sarah Lindner,thehouseofsequins,1856,16,4134,310,68000,16,
7217549516294081835,Sarah Lindner,thehouseofsequins,111,2,289,35,8173,34,
7217069425193766187,Sarah Lindner,thehouseofsequins,643,18,2193,484,102400,17,
7216715272437255466,Sarah Lindner,thehouseofsequins,61,1,350,16,11400,16,
7216342769944546606,Sarah Lindner,thehouseofsequins,139,1,779,33,21700,21,
7215999386877250858,Sarah Lindner,thehouseofsequins,94,9,488,26,33400,17,
7215615323964443950,Sarah Lindner,thehouseofsequins,44,0,173,15,6305,10,
7215273560464477483,Sarah Lindner,thehouseofsequins,430,6,1662,417,61300,15,
7214836838295506218,Sarah Lindner,thehouseofsequins,118,1,473,26,8677,19,
7214498722019986734,Sarah Lindner,thehouseofsequins,60,1,249,8,6325,19,
7214160141543935275,Sarah Lindner,thehouseofsequins,33,4,223,1,6398,17,
7213412515840101675,Sarah Lindner,thehouseofsequins,801,1,1970,93,50500,13,
7213017690833833258,Sarah Lindner,thehouseofsequins,72,4,566,43,13400,17,
7212742161958243626,Sarah Lindner,thehouseofsequins,56,0,223,19,10700,12,
7212250079191731499,Sarah Lindner,thehouseofsequins,116,4,529,25,15600,22,
7211870180388080942,Sarah Lindner,thehouseofsequins,485,10,1380,335,78500,13,
7210816595885608235,Sarah Lindner,thehouseofsequins,82,3,506,32,15500,13,
7210433953835158830,Sarah Lindner,thehouseofsequins,302,4,965,67,15400,25,
7210134065180101931,Sarah Lindner,thehouseofsequins,146,3,462,62,13200,12,
7209367596263574826,Sarah Lindner,thehouseofsequins,50,0,216,13,7627,14,
7209156197537025326,Sarah Lindner,thehouseofsequins,131,5,573,87,10600,16,
7207823061955988779,Sarah Lindner,thehouseofsequins,84,4,393,44,14000,13,
7207454528810208558,Sarah Lindner,thehouseofsequins,74,1,322,12,9976,14,
7206488589822151979,Sarah Lindner,thehouseofsequins,1524,19,4387,717,81000,18,
7205578969251368235,Sarah Lindner,thehouseofsequins,1307,17,4024,358,152300,18,
7205233800182271275,Sarah Lindner,thehouseofsequins,81,0,174,5,6210,14,
7204856507178011950,Sarah Lindner,thehouseofsequins,108,2,393,17,10400,22,
7204593269253098794,Sarah Lindner,thehouseofsequins,39,1,142,7,4979,13,
7204192729343986987,Sarah Lindner,thehouseofsequins,41,0,128,9,6891,10,
7203820035540995374,Sarah Lindner,thehouseofsequins,97,2,371,49,11400,18,
7203373600227872042,Sarah Lindner,thehouseofsequins,87,1,342,35,9267,16,
7203012741076897066,Sarah Lindner,thehouseofsequins,474,7,1342,66,34300,28,
7202353602881490219,Sarah Lindner,thehouseofsequins,17500,223,85200,15700,1500000,14,
7031259025593437445,Sarah Lindner,thehouseofsequins,72,2,555,28,22800,35,
7029850262554561838,Sarah Lindner,thehouseofsequins,77,13,1392,39,31900,14,
7029475509348371758,Sarah Lindner,thehouseofsequins,185,12,1621,78,28000,38,
7026716663999548719,Sarah Lindner,thehouseofsequins,146,7,1737,56,37200,16,
7026350240911494447,Sarah Lindner,thehouseofsequins,912,46,8185,483,122600,19,
7026028990792060206,Sarah Lindner,thehouseofsequins,221,11,2355,185,39500,12,
7024977669746003246,Sarah Lindner,thehouseofsequins,17,7,425,8,30600,18,
7024541614211075374,Sarah Lindner,thehouseofsequins,56,1,713,22,19600,17,
7023727072346508549,Sarah Lindner,thehouseofsequins,48,6,981,15,23600,19,
7023367514507840773,Sarah Lindner,thehouseofsequins,88,5,1206,30,23000,19,
7023002049990118662,Sarah Lindner,thehouseofsequins,284,10,2043,52,64800,13,
7022637085957885190,Sarah Lindner,thehouseofsequins,171,15,2244,47,55100,13,
7022259065476697349,Sarah Lindner,thehouseofsequins,84,3,2032,28,29700,12,
7021898082010893573,Sarah Lindner,thehouseofsequins,48,0,609,20,14800,17,
7021521007458503942,Sarah Lindner,thehouseofsequins,73,3,910,50,21200,17,
7021163088636300549,Sarah Lindner,thehouseofsequins,351,33,5168,426,76400,22,
7020851269514431750,Sarah Lindner,thehouseofsequins,28,4,752,7,15500,24,
7020105587560140038,Sarah Lindner,thehouseofsequins,133,4,1095,47,22900,22,
7019695759247346950,Sarah Lindner,thehouseofsequins,324,11,1642,138,61500,25,
7019304328498318598,Sarah Lindner,thehouseofsequins,146,3,1576,33,51900,20,
7018929666920680710,Sarah Lindner,thehouseofsequins,222,19,2445,116,27200,19,
7018629517627444485,Sarah Lindner,thehouseofsequins,76,5,1007,22,20000,12,
7018296300714183941,Sarah Lindner,thehouseofsequins,34,9,859,50,18900,24,
7017877560793091333,Sarah Lindner,thehouseofsequins,186,6,2872,37,39300,21,
7017066328842358021,Sarah Lindner,thehouseofsequins,71,2,1063,38,18100,19,
